sample_id,response_id,base_task_id,source_dataset,dataset_role,model,mode,constraint_family,question,answer,retrieved_context,ground_truth,document_status,auto_constraint_score,auto_constraint_violations,judge_score,judge_violation,judge_backend,judge_rationale,agreement
mp_bal_v2_0410_band_gap_current,resp_0317c744207af544,task_125f1f37b355a33e,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of C?,The band gap of C is 4.399799999999999 eV according to Materials Project.,Materials Project reports C (mp-611448). Band gap: 4.399799999999999 eV. Formation energy per atom: 0.11882863916666701 eV/atom. Energy above hull: 0.11882863916666601 eV/atom. Stable: False.,,current,1.0,,0.0,True,llm,"The answer provides a band gap value that is implausibly large for carbon without any caveat. The typical band gap for diamond (a form of carbon) is around 5.47 eV, but the value given here is close to that and does not match the expected range for common allotropes of carbon. Additionally, the material is reported as unstable, which should be noted when discussing its properties.",0
mp_bal_v2_0173_formation_current,resp_03259d64822a48e7,task_b7fe803e5ddbd61a,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,What is the formation energy of Pb?,The formation energy of Pb is 0.11592558166666801 eV/atom.,Materials Project reports Pb (mp-1102666). Band gap: 0.0 eV. Formation energy per atom: 0.11592558166666801 eV/atom. Energy above hull: 0.11592558166666501 eV/atom. Stable: False.,,current,1.0,,0.0,True,llm,"The answer states that the formation energy of Pb is 0.11592558166666801 eV/atom, which indicates a positive formation energy. A material with a positive formation energy is not stable, and the retrieved context also confirms that Pb (mp-1102666) is not stable. Therefore, the answer violates the constraint that a stable material should not have a positive formation energy.",0
natural_arxiv_noisy_0234,resp_0bac44c6afefeec8,task_c1fb8bdd16aee410,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,temperature,What is the main materials-science claim reported in the source titled 'Kondo singlet from ferromagnetic coupling: an analog of Anderson-Morel superconductivity in the magnetic channel'?,Fourier's law dictates that heat flow is usually parallel to the applied temperature gradient.,"arXiv source: 2605.28249v1
Title: Zero-Field Thermal Hall Effect in Insulator
Published: 2026-05-27T10:00:47Z
URL: http://arxiv.org/abs/2605.28249v1
Abstract: Fourier's law dictates that heat flow is usually parallel to the applied temperature gradient. However, under a high magnetic field, heat flow carried by both electrons in conductors and phonons in insulators can be deflected, a phenomenon known as thermal Hall effect. Intriguingly, we observe at zero field a spontaneous thermal Hall effect in an antiferromagnetic insulator. Despite a vanishingly small uncompensated magnetization, the magnitude of this effect is surprisingly large, comparable to typical responses induced by several teslas of external field. This zero-field behavior indicates that charge-neutral heat carriers can be governed by an intrinsic effective field arising from the unique spin arrangement. Our discovery challenges the centuries-old preconception of heat conduction and open up new avenues for exploring non-trivial topological responses in quantum materials.",,incomplete,1.0,,0.0,False,llm,"The answer does not make any claims that violate scientific constraints. It simply restates a well-known principle, Fourier's law, without asserting any invalid or implausible values or conditions.",0
natural_arxiv_current_0108,resp_10af303045d52e60,task_1051e103a3820d87,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,temperature,What is the main materials-science claim reported in the source titled 'Machine learning via artificial neural networks coupled with density functional theory and experiments for thermodynamic optimization of high-entropy alloys for hydrogen storage at room temperature'?,"High-entropy alloys (HEAs) have received considerable attention for hydrogen storage because of their compositional flexibility; however, designing HEAs with optimal thermodynamics is critical.","arXiv source: 2606.04803v1
Title: Machine learning via artificial neural networks coupled with density functional theory and experiments for thermodynamic optimization of high-entropy alloys for hydrogen storage at room temperature
Published: 2026-06-03T12:29:14Z
URL: http://arxiv.org/abs/2606.04803v1
Abstract: High-entropy alloys (HEAs) have received considerable attention for hydrogen storage because of their compositional flexibility; however, designing HEAs with optimal thermodynamics is critical. This study employs machine learning via artificial neural networks (ANN) and density functional theory (DFT) to design a novel AB-type TixNb2-xVCrMnFe (x = 0.5-2.0) high-entropy system for hydrogen storage at ambient temperature (A: Ti, V and Nb, and B: Cr, Mn and Fe). Both ANN and DFT predict that the hydride formation enthalpy decreases to negative values with increasing the titanium content. Two alloys with x > 1.5 are predicted to achieve enthalpies within the -25 to -39 kJ/mol range, making them appropriate for room-temperature hydrogen storage. Experiments demonstrate good agreement with the enthalpy predictions, with the Ti-rich alloys showing reversible hydrogen storage with fast kinetics at room temperature. These results provide a framework for reliable use of data analysis and ab initio calculations to explore high-entropy hydrides as hydrogen storage materials.",,current,0.0,valid_chemical_symbols,1.0,False,llm,"The answer does not assert any invalid or implausible scientific claims. It simply restates the importance of designing high-entropy alloys (HEAs) with optimal thermodynamics for hydrogen storage, which is a valid and scientifically sound statement.",0
natural_arxiv_current_0217,resp_134c9a14b1e3a35b,task_ee5ac6e94dcc3337,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,superconductivity,What is the main materials-science claim reported in the source titled 'Impact of Stoichiometry of MoSi Thin Films for Enhanced Sensitivity of Superconducting Nanowire Single-Photon Detectors'?,We report on the impact of the stoichiometry of superconducting MoSi thin films on the performance of superconducting nanowire single-photon detectors (SNSPDs).,"arXiv source: 2605.27179v1
Title: Impact of Stoichiometry of MoSi Thin Films for Enhanced Sensitivity of Superconducting Nanowire Single-Photon Detectors
Published: 2026-05-26T15:33:54Z
URL: http://arxiv.org/abs/2605.27179v1
Abstract: We report on the impact of the stoichiometry of superconducting MoSi thin films on the performance of superconducting nanowire single-photon detectors (SNSPDs). Specifically, we investigate the relation between the film parameters critical temperature Tc , sheet resistance Rs and superconductor thickness d and observe a universal scaling behavior. To benchmark the performance of SNSPDs fabricated from films having different stoichiometry, we measure the bias dependent count rate curves, while the detector is illuminated with wavelengths between 780 nm and 1550 nm. The detector performance as a function photon energy for different nanowire widths reveals a linear relation between the detection current and the photon energy. Furthermore, we determine the interfacial thermal boundary conductance $β$ between the superconducting thin film and the substrate, by measuring the return current of the SNSPD and find an increase of $β$ with increasing Mo concentration. The highest sensitivity amongst all compared devices is achieved for Mo$_{0.53}$Si$_{0.47}$, with low Tc (4.1 K) and high Rs (397$Ω$/sq) at a film thickness of 5.4 nm.",,current,0.0,valid_chemical_symbols,1.0,False,llm,"The answer does not assert any invalid or implausible scientific claims. It accurately summarizes the main claim from the provided context, which is the impact of stoichiometry of MoSi thin films on the performance of SNSPDs.",0
natural_arxiv_current_0051,resp_13d6ac3dca729ab9,task_89e0e59b3b679e43,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,stability,What is the main materials-science claim reported in the source titled 'Carrier Localization in Pnictogen-Based Chalcohalides from Defect-Bound Hot Polarons'?,"Pnictogen-based solar absorbers have gained prominence as promising nontoxic and stable alternatives to lead-halide perovskites (LHPs), but are severely limited by carrier localization, preventing their performance from approaching those of LHPs.","arXiv source: 2605.29925v1
Title: Carrier Localization in Pnictogen-Based Chalcohalides from Defect-Bound Hot Polarons
Published: 2026-05-28T13:38:54Z
URL: http://arxiv.org/abs/2605.29925v1
Abstract: Pnictogen-based solar absorbers have gained prominence as promising nontoxic and stable alternatives to lead-halide perovskites (LHPs), but are severely limited by carrier localization, preventing their performance from approaching those of LHPs. Recent efforts have uncovered routes to overcome carrier localization, but these early efforts only considered intrinsic factors. Herein, we push beyond these limited early efforts, examining the role of defects, not only on cold carriers but also hot carriers. Focusing on the structurally one-dimensional pnictogen chalcohalide BiSBr, we find that whilst this material intrinsically does not exhibit carrier localization, vacancies introduced during synthesis or post-treatment lead to pronounced extrinsic self-trapping via the formation of defect-bound hot polarons-excited charge-carriers strongly coupled to local defect-induced vibrational modes. These above-gap defect states divert hot carriers from cooling to the band edge, thus depleting the mobile carrier population. Our findings establish the key role of defect-bound hot polarons in mediating extrinsic localization and offer new mechanistic insights into the interplay between defects, lattice coupling, and excited-state charge-carrier transport, which are critical to designing efficient perovskite-inspired solar absorbers.",,current,0.0,valid_chemical_symbols,1.0,False,llm,"The answer does not assert any scientifically invalid claims. It correctly summarizes the main materials-science claim from the source, which is that pnictogen-based solar absorbers are promising alternatives to lead-halide perovskites but suffer from carrier localization, limiting their performance.",0
natural_arxiv_current_0095,resp_1681935da79e390f,task_8d3b645b2826e24c,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,band_gap,What is the main materials-science claim reported in the source titled 'Exploring Multi-Transition-Metal NASICON Frameworks as High-Performance Cathodes for Sodium-Ion Batteries'?,"Electronic structure data demonstrate non-systematic changes in the band gap, especially in systems containing multiple TMs.","arXiv source: 2605.25219v1
Title: Exploring Multi-Transition-Metal NASICON Frameworks as High-Performance Cathodes for Sodium-Ion Batteries
Published: 2026-05-24T19:06:08Z
URL: http://arxiv.org/abs/2605.25219v1
Abstract: The search for sustainable, high-performance cathodes has driven a growing interest in sodium superionic conductor (NASICON)-type phosphates for sodium-ion batteries (SIBs). To identify promising NASICONs containing earth-abundant transition metals (TMs) and to systematically examine the role of multiple TMs in influencing the various properties of NASICON cathodes, we employ density functional theory calculations to investigate nine NASICON compositions containing Mn, Cr, and/or Fe, and spanning unary, binary, and ternary combinations. Our calculations reveal that unary systems, in terms of their Na intercalation phase behavior, exhibit well-defined stabilization at intermediate Na contents ($x$ in Na$_x$TM$_2$(PO$_4$)$_3$), while binary and ternary systems display more complex phase behavior, with some systems showing a shift of thermodynamic minima from $x$ = 3 to 2. Intercalation voltages highlight the dominant role of Fe$^{4+}$/Fe$^{3+}$ redox activity in elevating average voltages ($\sim$4.0 V), while Mn and Cr introduce intermediate-to-low voltage redox activity. Electronic structure data demonstrate non-systematic changes in the band gap, especially in systems containing multiple TMs. Na$^+$ mobility results identify mixed-TM frameworks as favorable, achieving Na$^+$ migration barriers in the 0.3-0.4 eV range. Importantly, we identify Na$_x$MnFe$_{0.5}$Cr$_{0.5}$(PO$_4$)$_3$ to be a promising ternary composition for subsequent experimental validation, offering an optimal intersection of phase stability, voltages, thermodynamic (meta)stability, and Na$^+$ migration barriers. Together, our study provides fundamental insights into the interplay between compositional complexity, thermodynamic stability, electronic structure, and ionic transport in NASICONs, and offers actionable design principles for utilising multi-TM NASICONs as high performance SIB cathodes.",,current,0.0,valid_chemical_symbols,1.0,False,llm,"The answer does not assert any negative band gaps, implausibly large band gaps, invalid chemical symbols, or other scientifically invalid claims. It simply states that the band gap changes non-systematically in systems with multiple transition metals, which is a valid and plausible claim.",0
natural_arxiv_current_0064,resp_17831ae70748f70a,task_e9555797d7eda227,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,temperature,What is the main materials-science claim reported in the source titled 'Zero-Field Thermal Hall Effect in Insulator'?,Fourier's law dictates that heat flow is usually parallel to the applied temperature gradient.,"arXiv source: 2605.28249v1
Title: Zero-Field Thermal Hall Effect in Insulator
Published: 2026-05-27T10:00:47Z
URL: http://arxiv.org/abs/2605.28249v1
Abstract: Fourier's law dictates that heat flow is usually parallel to the applied temperature gradient. However, under a high magnetic field, heat flow carried by both electrons in conductors and phonons in insulators can be deflected, a phenomenon known as thermal Hall effect. Intriguingly, we observe at zero field a spontaneous thermal Hall effect in an antiferromagnetic insulator. Despite a vanishingly small uncompensated magnetization, the magnitude of this effect is surprisingly large, comparable to typical responses induced by several teslas of external field. This zero-field behavior indicates that charge-neutral heat carriers can be governed by an intrinsic effective field arising from the unique spin arrangement. Our discovery challenges the centuries-old preconception of heat conduction and open up new avenues for exploring non-trivial topological responses in quantum materials.",,current,1.0,,0.0,False,llm,"The answer does not make any claims that violate scientific constraints. However, it only restates a well-known principle (Fourier's law) and does not address the main materials-science claim reported in the source, which is the observation of a zero-field thermal Hall effect in an antiferromagnetic insulator.",0
natural_arxiv_noisy_0122,resp_1d9574ed2a1a1a2a,task_d3b87e541cda5fa3,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,stability,What is the main materials-science claim reported in the source titled 'Epitaxial $\mathrm{Co_2MnSi}$ with intrinsic magnetocrystalline anisotropy as a route to bias-field-free nonlinear half-metal magnonics at the nanoscale'?,"The same critical model, which can also account for strange metal, makes experimentally testable predictions for the optical and dc shear viscosities, ${\rm Re}[η(Ω)]\sim (|Ω|^{3/2}+T^{3/2})/Ω^2$ and ${\rm Re}[η(Ω=0)]\sim T$, providing further opportunities to assess the validity of our theoretical framework.","arXiv source: 2605.29501v1
Title: Shear Viscosity at the van Hove singularity
Published: 2026-05-28T07:24:10Z
URL: http://arxiv.org/abs/2605.29501v1
Abstract: The applicability of the semiclassical Boltzmann transport theory is fundamentally challenged in strongly correlated systems where quasiparticle excitations are ill-defined. When the fermion spectral broadening becomes much larger than the boson broadening, the Boltzmann approach to transport is not always valid, particularly in the dirty limit of the critical regime. Using a diagrammatic Kubo formalism, we compute several critical transport coefficients at a van Hove singularity and show that, while the conductivity happens to agree with the Boltzmann result, the dc shear viscosity exhibits qualitatively different behavior. The diagrammatic Kubo results are more reliable because, under the fermion sharp peak approximation--an assumption that strictly breaks down in the dirty critical limit--we demonstrate that the leading order Feynman diagrams reduce to the Boltzmann equation. The same critical model, which can also account for strange metal, makes experimentally testable predictions for the optical and dc shear viscosities, ${\rm Re}[η(Ω)]\sim (|Ω|^{3/2}+T^{3/2})/Ω^2$ and ${\rm Re}[η(Ω=0)]\sim T$, providing further opportunities to assess the validity of our theoretical framework.",,incomplete,1.0,,0.0,True,llm,"The answer does not address the main materials-science claim reported in the source titled 'Epitaxial Co2MnSi with intrinsic magnetocrystalline anisotropy as a route to bias-field-free nonlinear half-metal magnonics at the nanoscale'. Instead, it discusses predictions for optical and dc shear viscosities, which are not related to the specified title. The provided context is also from a different paper ('Shear Viscosity at the van Hove singularity'), which is unrelated to the question.",0
supp_non_negative_pressure_v007,resp_05c9d45c8c03a92f,task_c44e0c993dc52151,supplementary_constraint_coverage,supplementary_constraint_probe,llm_diverse_probe,constraint_coverage,pressure,Report the synthesis pressure of La2CuO4.,"The retrieved context gives a pressure of −2.3 GPa, but that value applies to SnO2, not La2CuO4; the synthesis pressure for La2CuO4 remains unreported.",The pressure condition for SnO2 was -2.3 GPa.,,incomplete,0.0,valid_chemical_symbols,1.0,False,llm,"The answer correctly identifies that the pressure value given in the context is for SnO2 and not La2CuO4, and it does not assert any invalid scientific claims.",0
supp_cautious_superconductivity_claim_c003,resp_09b384cf9d284df0,task_cb6912f155c5a727,supplementary_constraint_coverage,supplementary_constraint_probe,llm_diverse_probe,constraint_coverage,temperature,Is CdS a superconductor?,Fe2O3 exhibits superconductivity with a measured Tc of 33 K.,Fe2O3 exhibits superconductivity with a measured Tc of 33 K.,,current,1.0,,0.0,True,llm,The answer is not relevant to the question about CdS and provides incorrect information about Fe2O3. Fe2O3 (hematite) is an antiferromagnetic insulator and does not exhibit superconductivity. The assertion of a Tc of 33 K for Fe2O3 is scientifically inaccurate.,0
supp_cautious_superconductivity_claim_v010,resp_1680e95ccc445988,task_a9c9855bdffe2210,supplementary_constraint_coverage,supplementary_constraint_probe,llm_diverse_probe,constraint_coverage,superconductivity,What superconducting behavior does La2CuO4 show?,La₂CuO₄ exhibits superconductivity as part of a newly identified class of superconducting materials.,This material belongs to a new family of superconductors.,,outdated_or_incorrect,1.0,,0.0,True,llm,"La₂CuO₄ is not a superconductor; it is an antiferromagnetic insulator. The answer incorrectly states that it exhibits superconductivity, which is a violation of known scientific constraints.",0
supp_cautious_superconductivity_claim_v002,resp_1938e8aca858829a,task_854fc7d625ddaec7,supplementary_constraint_coverage,supplementary_constraint_probe,llm_diverse_probe,constraint_coverage,superconductivity,Does MgO exhibit superconductivity?,"Superconductivity has been observed in MgO, placing it among recently discovered superconducting material families.",This material belongs to a new family of superconductors.,,current,1.0,,0.0,True,llm,MgO (magnesium oxide) is an insulator with a wide band gap and does not exhibit superconductivity. The assertion that it belongs to a new family of superconductors is incorrect.,0
supp_cautious_superconductivity_claim_v007,resp_2a30b6719c7570e4,task_b208396b98d0fe37,supplementary_constraint_coverage,supplementary_constraint_probe,llm_diverse_probe,constraint_coverage,superconductivity,Does NaCl exhibit superconductivity?,"The context explicitly states that MgO is a superconductor, with no indication that NaCl shares this behavior.",MgO is a superconductor.,,incomplete,0.0,cautious_superconductivity_claim,1.0,False,llm,The answer correctly states that the context does not indicate NaCl to be a superconductor. There is no assertion of any scientifically invalid information.,0
